ID,Name,Height,Weight,Age,Sex,Profession,Salary,Height_indicator,Weight_indicator
7711,Иванов Святослав,188.0,114.0,23,м,бухгалтер,67000,False,False
7712,Евдокимов Ринат,169.0,54.0,21,м,врач,136000,False,False
7713,Петухов Августин,168.0,105.0,32,м,программист,33000,False,False
7714,Носков Евгений,194.0,100.0,35,м,автослесарь,154000,False,False
7715,Стрелков Радомир,178.0,97.0,70,м,продавец,439000,False,False
7716,Потапов Лев,167.0,57.0,60,м,врач,377000,False,False
7717,Афанасьев Антоний,180.0,68.0,33,м,бухгалтер,259000,False,True
7718,Журавлёв Юлий,192.0,67.0,56,м,врач,382000,False,False
7719,Комаров Константин,177.0,92.0,49,м,бухгалтер,128000,False,False
7720,Ильин Герасим,183.0,110.0,82,м,врач,270000,False,False
7721,Макаров Даниил,167.0,83.0,61,м,сантехник,399000,False,False
7722,Назаров Радий,168.0,98.0,86,м,преподаватель,31000,False,False
7723,Дмитриев Артём,186.0,109.0,29,м,сантехник,92000,False,False
7724,Афанасьев Кондрат,194.0,104.0,34,м,бухгалтер,414000,False,False
7725,Дементьев Архип,184.0,73.0,45,м,автослесарь,129000,False,False
7726,Галкин Арсентий,184.0,56.0,30,м,программист,106000,False,False
7727,Горшков Александр,174.0,73.0,53,м,преподаватель,181000,False,False
7728,Волков Флор,185.0,110.0,72,м,автослесарь,321000,False,False
7729,Шестаков Ждан,169.0,63.0,79,м,сантехник,142000,False,False
7730,Игнатьев Вячеслав,166.0,55.0,24,м,инженер,16000,False,False
7731,Агафонов Парамон,175.0,52.0,53,м,врач,79000,True,False
7732,Дмитриев Анисий,178.0,72.0,74,м,продавец,466000,False,False
7733,Мишин Мирон,186.0,68.0,73,м,студент,346000,False,True
7734,Игнатьев Виссарион,170.0,66.0,32,м,преподаватель,286000,False,False
7735,Емельянов Вилен,190.0,94.0,52,м,программист,300000,False,False
7736,Орехов Лев,176.0,102.0,44,м,преподаватель,283000,False,False
7737,Соколов Макар,181.0,52.0,40,м,продавец,457000,False,False
7738,Никонов Сидор,182.0,60.0,86,м,сантехник,478000,False,False
7739,Матвеев Филимон,186.0,68.0,36,м,студент,298000,False,True
7740,Мясников Флор,166.0,91.0,65,м,бухгалтер,124000,False,False
7741,Куликов Остап,191.0,63.0,32,м,преподаватель,109000,False,False
7742,Исаев Дмитрий,170.0,118.0,33,м,врач,146000,False,False
7743,Родионов Арсений,183.0,68.0,54,м,программист,393000,False,True
7744,Егоров Герасим,182.0,113.0,27,м,автослесарь,379000,False,False
7745,Красильников Пётр,178.0,115.0,31,м,автослесарь,225000,False,False
7746,Попов Лукьян,172.0,57.0,64,м,врач,435000,False,False
7747,Носков Ждан,173.0,77.0,58,м,программист,93000,False,False
7748,Ширяев Анастасий,167.0,107.0,87,м,преподаватель,50000,False,False
7749,Мясников Терентий,194.0,105.0,33,м,преподаватель,440000,False,False
7750,Маслов Радий,190.0,113.0,58,м,продавец,134000,False,False
7751,Сергеев Яков,182.0,68.0,33,м,инженер,86000,False,True
7752,Максимов Дмитрий,174.0,70.0,74,м,преподаватель,159000,False,False
7753,Мухин Никанор,184.0,71.0,28,м,студент,446000,False,False
7754,Фомичёв Рустам,169.0,52.0,38,м,автослесарь,87000,False,False
7755,Лобанов Терентий,173.0,106.0,52,м,врач,275000,False,False
7756,Меркушев Сергей,173.0,117.0,56,м,сантехник,446000,False,False
7757,Дьячков Иван,169.0,88.0,89,м,студент,465000,False,False
7758,Новиков Климент,174.0,118.0,55,м,программист,315000,False,False
7759,Авдеев Мирослав,187.0,114.0,49,м,продавец,49000,False,False
7760,Наумов Агафон,179.0,85.0,56,м,инженер,153000,False,False
7761,Белов Севастьян,189.0,66.0,63,м,студент,182000,False,False
7762,Виноградов Евдоким,169.0,67.0,72,м,врач,264000,False,False
7763,Молчанов Вениамин,171.0,107.0,61,м,студент,465000,False,False
7764,Князев Всеволод,175.0,98.0,30,м,студент,162000,False,False
7765,Гуляев Лев,177.0,99.0,58,м,врач,406000,False,False
7766,Цветков Юлиан,183.0,56.0,72,м,сантехник,25000,False,False
7767,Поляков Гавриил,180.0,50.0,54,м,врач,78000,False,False
7768,Попов Бенедикт,175.0,94.0,62,м,студент,360000,False,False
7769,Мартынов Никанор,181.0,114.0,89,м,инженер,140000,False,False
7770,Поляков Потап,187.0,90.0,45,м,студент,334000,False,False
7771,Зуев Филат,182.0,116.0,74,м,автослесарь,477000,False,False
7772,Терентьев Викентий,169.0,112.0,87,м,бухгалтер,118000,False,False
7773,Громов Рустам,184.0,117.0,24,м,бухгалтер,297000,False,False
7774,Иванков Вячеслав,170.0,74.0,78,м,врач,103000,False,False
7775,Панфилов Виссарион,176.0,89.0,27,м,инженер,219000,False,False
7776,Степанов Филимон,188.0,95.0,20,м,преподаватель,49000,False,False
7777,Крылов Кир,186.0,62.0,62,м,преподаватель,323000,False,False
7778,Савин Родион,182.0,66.0,63,м,автослесарь,324000,False,False
7779,Пономарёв Ждан,192.0,85.0,24,м,бухгалтер,99000,False,False
7780,Агафонов Евгений,175.0,99.0,29,м,автослесарь,224000,True,False
7781,Кононов Филимон,190.0,94.0,34,м,врач,171000,False,False
7782,Лобанов Мартын,170.0,116.0,32,м,врач,134000,False,False
7783,Комиссаров Захар,191.0,77.0,43,м,преподаватель,175000,False,False
7784,Красильников Борис,171.0,52.0,43,м,инженер,374000,False,False
7785,Князев Давыд,165.0,72.0,84,м,инженер,474000,False,False
7786,Зимин Антоний,193.0,78.0,83,м,инженер,246000,False,False
7787,Корнилов Бенедикт,189.0,53.0,88,м,автослесарь,216000,False,False
7788,Власов Тарас,181.0,109.0,59,м,сантехник,406000,False,False
7789,Гусев Эдуард,168.0,63.0,87,м,врач,200000,False,False
7790,Веселов Трофим,171.0,119.0,81,м,студент,439000,False,False
7791,Шестаков Серафим,166.0,53.0,54,м,студент,49000,False,False
7792,Анисимов Назар,175.0,82.0,56,м,автослесарь,75000,True,False
7793,Воронов Владислав,182.0,69.0,57,м,врач,395000,False,False
7794,Виноградов Елисей,188.0,51.0,62,м,автослесарь,188000,False,False
7795,Никонов Федот,166.0,72.0,29,м,сантехник,353000,False,False
7796,Марков Вольдемар,177.0,63.0,41,м,программист,199000,False,False
7797,Пахомов Борислав,173.0,93.0,42,м,сантехник,484000,False,False
7798,Юдин Вадим,188.0,101.0,48,м,сантехник,169000,False,False
7799,Уваров Аполлон,170.0,101.0,46,м,программист,111000,False,False
7800,Игнатов Филимон,166.0,106.0,69,м,преподаватель,58000,False,False
7801,Колобов Влас,176.0,94.0,27,м,студент,189000,False,False
7802,Дроздов Егор,173.0,111.0,34,м,бухгалтер,163000,False,False
7803,Осипов Георгий,177.0,95.0,20,м,продавец,70000,False,False
7804,Мамонтов Вилен,193.0,76.0,32,м,автослесарь,278000,False,False
7805,Ларионов Тарас,188.0,51.0,67,м,программист,494000,False,False
7806,Зимин Потап,193.0,111.0,78,м,бухгалтер,323000,False,False
7807,Рыбаков Владлен,171.0,57.0,86,м,инженер,208000,False,False
7808,Поляков Анфим,183.0,91.0,53,м,сантехник,108000,False,False
7809,Ершов Анатолий,169.0,68.0,28,м,сантехник,441000,False,True
7810,Третьяков Радослав,176.0,85.0,53,м,программист,360000,False,False
7811,Савельев Владислав,182.0,68.0,80,м,сантехник,487000,False,True
7812,Соловьёв Матвей,182.0,62.0,74,м,бухгалтер,270000,False,False
7813,Игнатов Герасим,172.0,115.0,56,м,врач,65000,False,False
7814,Стрелков Борис,174.0,89.0,42,м,студент,156000,False,False
7815,Королёв Илларион,180.0,118.0,32,м,преподаватель,363000,False,False
7816,Николаев Флор,178.0,98.0,27,м,преподаватель,162000,False,False
7817,Ларионов Кондрат,168.0,77.0,46,м,автослесарь,150000,False,False
7818,Кабанов Ренат,170.0,116.0,36,м,программист,74000,False,False
7819,Григорьев Рустам,187.0,110.0,75,м,автослесарь,266000,False,False
7820,Суворов Авраам,170.0,87.0,67,м,студент,110000,False,False
7821,Бирюков Ростислав,178.0,74.0,31,м,инженер,479000,False,False
7822,Миронов Прохор,175.0,69.0,53,м,врач,436000,True,False
7823,Суворов Анфим,190.0,52.0,79,м,сантехник,130000,False,False
7824,Аксёнов Кондрат,183.0,85.0,32,м,инженер,107000,False,False
7825,Зимин Викентий,182.0,64.0,28,м,студент,96000,False,False
7826,Давыдов Эрик,186.0,67.0,20,м,студент,211000,False,False
7827,Самсонов Зиновий,175.0,75.0,85,м,продавец,168000,True,False
7828,Потапов Августин,191.0,52.0,76,м,программист,270000,False,False
7829,Сидоров Даниил,192.0,78.0,53,м,программист,97000,False,False
7830,Зуев Валентин,177.0,112.0,37,м,программист,110000,False,False
7831,Кошелев Глеб,169.0,69.0,20,м,инженер,33000,False,False
7832,Казаков Мирослав,165.0,93.0,64,м,автослесарь,377000,False,False
